Date,portfolio_return
2024-06-28,-0.012550639243380762
2024-07-01,0.03299194691621654
2024-07-02,0.03449864667958902
2024-07-03,0.015607360880201454
2024-07-05,0.01734356860006403
2024-07-08,0.0014527895570697613
2024-07-09,0.006694781787517423
2024-07-10,0.009801930434421346
2024-07-11,-0.03903977922130167
2024-07-12,0.00938062236370546
2024-07-15,0.006578079291607308
2024-07-16,0.002270993359611756
2024-07-17,-0.02410736809538258
2024-07-18,-0.011735440108642664
2024-07-19,-0.012610272815395285
2024-07-22,0.015018336857582887
2024-07-23,0.002437147904437942
2024-07-24,-0.05447228188911071
2024-07-25,-0.0037455627687543736
2024-07-26,0.007818005820247748
2024-07-29,0.0161283619124043
2024-07-30,-0.013835022050835089
2024-07-31,0.018909069127479056
2024-08-01,-0.025204606160353138
2024-08-02,-0.03600533107447809
2024-08-05,-0.041031820733493235
2024-08-06,0.00400987991383614
2024-08-07,-0.007381361111736068
2024-08-08,0.020715397231369836
2024-08-09,0.008678724444715014
2024-08-12,-0.0010782329321465112
2024-08-13,0.026953101511931976
2024-08-14,-0.0057202925351807765
2024-08-15,0.03318752970754246
2024-08-16,0.0015249728087653458
2024-08-19,0.010923704088863284
2024-08-20,0.001732915721643441
2024-08-21,0.0036628334401629103
2024-08-22,-0.02677216822119477
2024-08-23,0.016073678638674205
2024-08-26,-0.011847162865437522
2024-08-27,-0.006933541555338735
2024-08-28,-0.011130499245017633
2024-08-29,0.007752905148324274
2024-08-30,0.02032957744456565
2024-09-03,-0.018665715866959226
2024-09-04,0.003831964456407738
2024-09-05,0.020257355397250598
2024-09-06,-0.03609880406044638
2024-09-09,0.015025381940242277
2024-09-10,0.02167903267066365
2024-09-11,0.017318459787845575
2024-09-12,0.007664787953723273
2024-09-13,0.0016392303740566383
2024-09-16,-0.01246366594208112
2024-09-17,0.00664378218179873
2024-09-18,0.0006670176988387289
2024-09-19,0.03685003231834266
2024-09-20,-0.006214291638726693
2024-09-23,0.012398337441275331
2024-09-24,0.0028638525586248964
2024-09-25,0.0014736608126074968
2024-09-26,-0.0036952201616820834
2024-09-27,0.00035418751469787346
2024-09-30,0.005991553023716345
2024-10-01,-0.017928290076867692
2024-10-02,-0.010705570696718347
2024-10-03,-0.013758844969664785
2024-10-04,0.017000708386494395
2024-10-07,-0.02645120025011513
2024-10-08,0.014221571553751533
2024-10-09,0.005656913324073115
2024-10-10,-0.00188118863101025
2024-10-11,-0.02038751986155879
2024-10-14,0.005679667439588004
2024-10-15,0.0031852345267875948
2024-10-16,-0.0028388058352284418
2024-10-17,0.001118652997178532
2024-10-18,0.005664344736432236
2024-10-21,-4.4636657573149385e-05
2024-10-22,0.004383888518887824
2024-10-23,-0.01863848147880587
2024-10-24,0.05692863803936332
2024-10-25,0.01322832142060637
2024-10-28,-0.004219479209200405
2024-10-29,0.003820847259480703
2024-10-30,-0.0028924206764945892
2024-10-31,-0.03536952119782738
2024-11-01,0.013746862007266325
2024-11-04,-0.011053752443530185
2024-11-05,0.017061546743665612
2024-11-06,0.05087033760452628
2024-11-07,0.01930098117536544
2024-11-08,0.016248174023968526
2024-11-11,0.015102425799513541
2024-11-12,-0.009860057144814943
2024-11-13,0.009817370617336896
2024-11-14,-0.013051925694601313
2024-11-15,-0.013311753717408059
2024-11-18,0.01673708192778492
2024-11-19,0.010470633397696716
2024-11-20,-0.005570029662161274
2024-11-21,-0.008895258211645135
2024-11-22,0.01189985066381305
2024-11-25,-7.868817705775077e-05
2024-11-26,0.01553216832958168
2024-11-27,-0.009555722906644692
2024-11-29,0.014659026976447775
2024-12-02,0.018852399168983847
2024-12-03,0.0025900472935595775
2024-12-04,0.014136793061519992
2024-12-05,0.013815834731675136
2024-12-06,0.021025603000043053
2024-12-09,0.004737159462112173
2024-12-10,0.005547962862133354
2024-12-11,0.02252499231235694
2024-12-12,-0.00351792269993606
2024-12-13,0.008089944237607755
2024-12-16,0.0267117587262376
2024-12-17,0.011200755373025117
2024-12-18,-0.046941282608796486
2024-12-19,0.0024388472863172694
2024-12-20,-0.0023776577429460988
2024-12-23,0.005813105524477169
2024-12-24,0.028038119947061402
2024-12-26,-0.006490747008657094
2024-12-27,-0.023639333592883643
2024-12-30,-0.01761618775901877
2024-12-31,-0.014009296950485944
2025-01-02,-0.022549094803160724
2025-01-03,0.027392333542426456
2025-01-06,0.008527412280170454
2025-01-07,-0.022240887000382598
2025-01-08,0.002192239579417332
2025-01-10,-0.01304625475795626
2025-01-13,0.0012432815090354654
2025-01-14,-0.007214569756661127
2025-01-15,0.03783129239491195
2025-01-16,-0.022532460074158323
2025-01-17,0.018146459888230437
2025-01-21,-0.004434192812037857
2025-01-22,0.011040289468307207
2025-01-23,-0.0011121041785903396
2025-01-24,-0.006588172697416489
2025-01-27,-0.0025949236911364526
2025-01-28,0.01989849354621226
2025-01-29,-0.00834775636583479
2025-01-30,-0.012680214305284515
2025-01-31,0.004306240903518527
2025-02-03,-0.02415740727762955
2025-02-04,0.016577962243625788
2025-02-05,-0.014829092672809852
2025-02-06,0.002607565168763315
2025-02-07,-0.02825639681982342
2025-02-10,-0.001371705581711291
2025-02-11,-0.011268112854774331
2025-02-12,0.005091479898609058
2025-02-13,0.02184256447990779
2025-02-14,-1.150868710173003e-05
2025-02-18,-0.0028269224140240468
2025-02-19,0.00807144963746248
2025-02-20,-0.006105036251516399
2025-02-21,-0.023819396799833636
2025-02-24,-0.010847777768423189
2025-02-25,-0.024703630162375534
2025-02-26,-0.013696787244916797
2025-02-27,-0.021837106159470543
2025-02-28,0.021643355320109636
2025-03-03,-0.024949390941805843
2025-03-04,-0.014691050948081347
2025-03-05,0.01986399165239386
2025-03-06,-0.026218546379297464
2025-03-07,-0.0008282591492046742
2025-03-10,-0.06495361948181994
2025-03-11,0.005014651082641569
2025-03-12,0.01939296204577748
2025-03-13,-0.025098125149513567
2025-03-14,0.02589941656980077
2025-03-17,-0.014074762486276593
2025-03-18,-0.021931232841373327
2025-03-19,0.021033034815184648
2025-03-20,-0.0022861723200615636
2025-03-21,0.022515578747998644
2025-03-24,0.0427971478220982
2025-03-25,0.016512426473818564
2025-03-26,-0.025281559048469265
2025-03-27,0.004278328877272586
2025-03-28,-0.033680921838711464
2025-03-31,-0.004752837711434893
2025-04-01,0.017202662533320978
2025-04-02,0.019063623508140642
2025-04-03,-0.06515590155116446
2025-04-04,-0.06354617891851541
2025-04-07,-0.010742176992927704
2025-04-08,-0.03357026061793264
2025-04-09,0.15032385900868667
2025-04-10,-0.047560372096958375
2025-04-11,0.0197492383193881
2025-04-14,0.00142241318256639
2025-04-15,-0.003539308171248534
2025-04-16,-0.03856392741437262
2025-04-17,-0.0017420625352737862
2025-04-21,-0.032762555241532126
2025-04-22,0.034137706630049724
2025-04-23,0.03536911614590127
2025-04-24,0.030193884006711524
2025-04-25,0.031820075585187235
2025-04-28,-0.0003034360365659905
2025-04-29,0.008078892674051597
2025-04-30,-0.010110880154955898
2025-05-01,0.026410459346364795
2025-05-02,0.00213883053479752
2025-05-05,-0.018179818650527313
2025-05-06,-0.0082945269862294
2025-05-07,0.0029665359486904797
2025-05-08,0.016608455537751476
2025-05-09,0.014708439160530051
2025-05-12,0.05882640059665534
2025-05-13,0.0180626714081267
2025-05-14,0.010270954671264598
2025-05-15,-0.010007089209620401
2025-05-16,0.006137477277839892
2025-05-19,-0.005346149357741664
2025-05-20,-0.003950556402640637
2025-05-21,-0.019123923407136256
2025-05-22,0.007619641282525569
2025-05-23,-0.013976747442256354
2025-05-27,0.035767541726351604
2025-05-28,-0.007249005002737147
2025-05-29,0.0024037503124058335
2025-05-30,-0.007146554123078325
2025-06-02,0.0012118493318006296
2025-06-03,0.002502615380915313
2025-06-04,-0.007094064337916012
2025-06-05,-0.03547546933541562
2025-06-06,0.021516280822622746
2025-06-09,0.013607510749014368
2025-06-10,0.015458115366164593
2025-06-11,-0.008701687027213773
2025-06-12,-0.0017249445842912325
2025-06-13,-0.0019718219455230057
2025-06-16,0.012357621024282173
2025-06-17,-0.0152648193768056
2025-06-18,0.004179521774663381
2025-06-20,0.0008990393941083752
2025-06-23,0.024250699308120488
2025-06-24,-0.00010451311963396992
2025-06-25,-0.00772892472694664
2025-06-26,0.006635010314740564
2025-06-27,0.004806624072916238
2025-06-30,-0.003163249570049209
2025-07-01,-0.011585341452202386
2025-07-02,0.016878159949112292
2025-07-03,0.008981343895170135
2025-07-07,-0.02168184293024991
2025-07-08,-0.0017875332873044936
2025-07-09,0.006817662182014711
2025-07-10,0.012001909293004431
2025-07-11,0.005487291375819464
2025-07-14,0.00029140417561127063
2025-07-15,-0.002118131693994607
2025-07-16,0.0064265204231179485
2025-07-17,0.0018561164796405405
2025-07-18,0.011101924110612893
2025-07-21,0.004168780777337705
2025-07-22,0.0006710796607147795
2025-07-23,0.0012453200290271083
2025-07-24,-0.014157184334685768
2025-07-25,0.009485777550878094
2025-07-28,0.008606230619632255
2025-07-29,-0.008495162521123256
2025-07-30,-0.004868754850297197
2025-07-31,0.0039167143580322306
2025-08-01,-0.035899056968026394
2025-08-04,0.00856620853548859
2025-08-05,-0.002167185659948695
2025-08-06,0.030468876120997357
2025-08-07,0.008762226642605231
2025-08-08,0.016397458818946137
2025-08-11,0.0033395083060684116
2025-08-12,0.007824000445083246
2025-08-13,0.0023325505273500136
2025-08-14,0.004671202252519963
2025-08-15,-0.006069042438399397
2025-08-18,0.0017456124656957395
2025-08-19,-0.012022979968638409
2025-08-20,-0.015631956819210896
2025-08-21,-0.006552644668515156
2025-08-22,0.02796396059142392
2025-08-25,0.0017398213632732196
2025-08-26,0.005767024331465365
2025-08-27,0.002603530188367592
2025-08-28,0.003793276431905551
2025-08-29,-0.013455697368007447
2025-09-02,-0.010753526362057425
2025-09-03,0.013947750797622449
2025-09-04,0.016711424167236866
2025-09-05,-0.0009398672079249937
2025-09-08,0.00034142064705794395
2025-09-09,-0.0006489998949695819
2025-09-10,-0.01479135213107402
2025-09-11,0.018588587040824944
2025-09-12,0.02526006965295588
2025-09-15,0.01798294246027682
2025-09-16,0.008356187349819744
2025-09-17,0.0012815920338677678
2025-09-18,-0.007640942608587775
2025-09-19,0.01846933267993356
2025-09-22,0.00971234507761129
2025-09-23,-0.01656089102058328
2025-09-24,0.007747012334283626
2025-09-25,-0.01030266966654761
2025-09-26,0.01272390194579684
2025-09-29,0.004840591325255217
2025-09-30,-0.0002498979367805687
2025-10-01,0.011147584297672486
2025-10-02,-0.011013618368304029
2025-10-03,-0.005151855648020565
2025-10-06,0.019338014040788526
2025-10-07,-0.012499274609607203
2025-10-08,0.009065465848579757
2025-10-09,-0.004059277892726365
2025-10-10,-0.03924331139393422
2025-10-13,0.02177235343505307
2025-10-14,-0.008122609526592883
2025-10-15,0.004010768811986365
2025-10-16,-0.007733795770942603
2025-10-17,0.010343056009185891
2025-10-20,0.02007991012254906
2025-10-21,0.004636790762459292
2025-10-22,-0.00936354841925685
2025-10-23,0.010405232228200556
2025-10-24,-0.000383850302627442
2025-10-27,0.023330837020576256
2025-10-28,0.012142681953141887
2025-10-29,0.0020768897345684045
2025-10-30,-0.025387651393518257
2025-10-31,0.028582354661003007
2025-11-03,0.014881168645672405
2025-11-04,-0.01786098437192868
2025-11-05,0.007512126613518327
2025-11-06,-0.021198974530699966
2025-11-07,-0.009125374247263673
2025-11-10,0.018981754641725745
2025-11-11,0.004278832891489531
2025-11-12,-0.01045481485766847
2025-11-13,-0.02770260236351757
2025-11-14,0.0013544954533097342
2025-11-17,-0.004974158058499684
2025-11-18,-0.02253588985557456
2025-11-19,-0.0004655839438795495
2025-11-20,-0.017802236985972997
2025-11-21,0.003091415975622125
2025-11-24,0.028468598068418116
2025-11-25,0.007243106794595555
2025-11-26,0.008708551849430507
2025-11-28,0.011056379355410595
2025-12-01,0.0018225486751315412
2025-12-02,0.0044572317908831705
2025-12-03,-2.5376309084501614e-05
2025-12-04,-0.0005664745388808123
2025-12-05,0.000213013193082201
2025-12-08,-0.008079112294401336
2025-12-09,0.004184479730083346
2025-12-10,0.0023646408586566747
2025-12-11,-0.0022506865561179312
2025-12-12,-1.7666516549080802e-05
2025-12-15,-0.0008127161627433654
2025-12-16,0.008968561793476992
2025-12-17,-0.01565612807063696
2025-12-18,0.0192712141482434
2025-12-19,0.0018896295911640937
2025-12-22,0.002118688484741643
2025-12-23,0.004716213218522253
2025-12-24,0.0021078249647611402
2025-12-26,-0.005641058988558378
2025-12-29,-0.00864824085694213
2025-12-30,-0.0027641787947390306
2025-12-31,-0.00752609420355671
2026-01-02,-0.01745771678208738
2026-01-05,0.011495072744068163
2026-01-06,-0.003505074185433027
2026-01-07,0.0004157325762936259
2026-01-08,0.003428819315124343
2026-01-09,0.007320100401166818
2026-01-12,0.0010522044985347423
2026-01-13,-0.007547636086950776
2026-01-14,-0.017644382836856765
2026-01-15,-0.0019055247228160765
2026-01-16,-0.00046622126071674264
2026-01-20,-0.030460000012084126
2026-01-21,0.0028413174258856977
2026-01-22,0.018322661102125548
2026-01-23,0.012870127194789305
2026-01-26,0.001261789376807959
2026-01-27,0.01236876102961229
2026-01-28,-0.0026065556076703134
2026-01-29,-0.03313938699027552
2026-01-30,0.005109324003487653
2026-02-02,0.004953180475743724
2026-02-03,-0.012048086182713885
2026-02-04,-0.007033447572633328
2026-02-05,-0.029380606374544233
2026-02-06,0.0016077638354206336
2026-02-09,0.006724753768863584
2026-02-10,0.001563278182788952
2026-02-11,-0.0054011853809909915
2026-02-12,-0.026085569512253937
2026-02-13,-0.006799613166938695
2026-02-17,0.004028152377420657
2026-02-18,0.007115405715979961
2026-02-19,-0.0033871021690378977
2026-02-20,0.009539502987386622
2026-02-23,-0.019556343729717596
2026-02-24,0.018521558165883134
